YEAR,COUNTY,MSSA_ID,MSSA_NAME,MSSA_TYPE,Race_ethnicity,Population,Adolescent_births,Indicator,Annotation,Indicator_rate,Indicator_ll,Indicator_ul
2010-2012,Tehama,222,Corning/Los Molinos/Tehama/Vina,Rural,WHITE,990,35,PBHP,,71.4,56.5,86.4
2010-2012,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,BLACK,858,35,ABR,,40.8,28.4,56.7
2010-2012,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,BLACK,858,35,PRB,,,,
2010-2012,Los Angeles,78.2mmm,Downtown Southeast/Florence North,Urban,BLACK,858,35,PBHP,,,,
2010-2012,Butte,10,Oroville/Palermo/Thermalito,Rural,ASIAN,978,36,PRB,1,30.6,15.5,45.6
2010-2012,San Bernardino,151c,Montclair/Ontario Northwest/Upland South,Urban,WHITE,1418,36,PBHP,1,19.4,6.5,32.4
2010-2012,San Bernardino,151f,Bloomington/Colton Central and West/Fontana South/Rialto South,Urban,BLACK,1159,36,PRB,1,16.7,4.5,28.8
2010-2012,San Bernardino,151f,Bloomington/Colton Central and West/Fontana South/Rialto South,Urban,BLACK,1159,36,PBHP,1,41.7,25.6,57.8
2010-2012,Alameda,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,Urban,ALL,6669,36,PRB,1,13.9,2.6,25.2
2010-2012,Alameda,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,Urban,ALL,6669,36,PBHP,1,33.3,17.9,48.7
2010-2012,Butte,10,Oroville/Palermo/Thermalito,Rural,ASIAN,978,36,ABR,,36.8,25.8,50.9
2010-2012,Butte,10,Oroville/Palermo/Thermalito,Rural,ASIAN,978,36,PBHP,,,,
2010-2012,San Bernardino,151c,Montclair/Ontario Northwest/Upland South,Urban,WHITE,1418,36,ABR,,25.4,17.8,35.2
2010-2012,San Bernardino,151c,Montclair/Ontario Northwest/Upland South,Urban,WHITE,1418,36,PRB,,,,
2010-2012,San Bernardino,151f,Bloomington/Colton Central and West/Fontana South/Rialto South,Urban,BLACK,1159,36,ABR,,31.1,21.8,43.1
2010-2012,Alameda,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,Urban,ALL,6669,36,ABR,,5.4,3.8,7.5
2010-2012,Los Angeles,78.2jj,Sherman Oaks/Studio City/Valley Village,Urban,ALL,6497,36,ABR,,5.5,3.9,7.6
2010-2012,Los Angeles,78.2jj,Sherman Oaks/Studio City/Valley Village,Urban,ALL,6497,36,PRB,,,,
2010-2012,Los Angeles,78.2jj,Sherman Oaks/Studio City/Valley Village,Urban,ALL,6497,36,PBHP,,,,
2010-2012,Napa,112.3,American Canyon,Urban,ALL,2455,37,PRB,1,13.5,2.5,24.5
2010-2012,San Bernardino,151b,Ontario Northeast/Rancho Cucamonga South,Urban,WHITE,2383,37,PRB,1,16.2,4.3,28.1
2010-2012,San Luis Obispo,170,Atascadero/Templeton,Urban,WHITE,2546,37,PRB,1,16.2,4.3,28.1
2010-2012,San Luis Obispo,170,Atascadero/Templeton,Urban,WHITE,2546,37,PBHP,1,27,12.7,41.3
2010-2012,San Mateo,175.1,El Granada/Half Moon Bay/Miramar/Montara/Moss Beach/Princeton by the Sea/Skyline,Rural,ALL,2302,37,PRB,1,13.5,2.5,24.5
2010-2012,Fresno,35c,Fresno West Central,Urban,ASIAN,933,37,PRB,1,29.7,15,44.5
2010-2012,Napa,112.3,American Canyon,Urban,ALL,2455,37,ABR,,15.1,10.6,20.8
2010-2012,Napa,112.3,American Canyon,Urban,ALL,2455,37,PBHP,,0,,
2010-2012,San Bernardino,151b,Ontario Northeast/Rancho Cucamonga South,Urban,WHITE,2383,37,ABR,,15.5,10.9,21.4
2010-2012,San Bernardino,151b,Ontario Northeast/Rancho Cucamonga South,Urban,WHITE,2383,37,PBHP,,,,
2010-2012,San Diego,156b,Carlsbad East/Encinitas East/Oceanside East,Urban,WHITE,5644,37,ABR,,6.6,4.6,9.1
2010-2012,San Diego,156b,Carlsbad East/Encinitas East/Oceanside East,Urban,WHITE,5644,37,PRB,,,,
2010-2012,San Diego,156b,Carlsbad East/Encinitas East/Oceanside East,Urban,WHITE,5644,37,PBHP,,0,,
2010-2012,San Luis Obispo,170,Atascadero/Templeton,Urban,WHITE,2546,37,ABR,,14.5,10.2,20
2010-2012,San Mateo,175.1,El Granada/Half Moon Bay/Miramar/Montara/Moss Beach/Princeton by the Sea/Skyline,Rural,ALL,2302,37,ABR,,16.1,11.3,22.2
2010-2012,San Mateo,175.1,El Granada/Half Moon Bay/Miramar/Montara/Moss Beach/Princeton by the Sea/Skyline,Rural,ALL,2302,37,PBHP,,0,,
2010-2012,Fresno,35c,Fresno West Central,Urban,ASIAN,933,37,ABR,,39.7,28,54.7
2010-2012,Fresno,35c,Fresno West Central,Urban,ASIAN,933,37,PBHP,,,,
2010-2012,Los Angeles,78.2kkkk,Santa Monica Central/Sawtelle/West Los Angeles,Urban,HISP,1482,37,ABR,,25,17.6,34.5
2010-2012,Los Angeles,78.2kkkk,Santa Monica Central/Sawtelle/West Los Angeles,Urban,HISP,1482,37,PRB,,,,
2010-2012,Los Angeles,78.2kkkk,Santa Monica Central/Sawtelle/West Los Angeles,Urban,HISP,1482,37,PBHP,,0,,
2010-2012,Orange,116c,Anaheim West,Urban,WHITE,2239,38,PRB,1,15.8,4.2,27.4
2010-2012,Orange,116c,Anaheim West,Urban,WHITE,2239,38,PBHP,1,31.6,16.8,46.4
2010-2012,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,HISP,1382,38,PRB,1,21.1,8.1,34
2010-2012,San Mateo,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,Urban,HISP,1653,38,PRB,1,15.8,4.2,27.4
2010-2012,Alameda,2i,Fremont South/Mission San Jose/Newark South/Warm Springs,Urban,HISP,1945,38,PRB,1,15.8,4.2,27.4
2010-2012,Alameda,2l,Fremont East/Niles/Union City Central,Urban,HISP,1696,38,PRB,1,13.2,2.4,23.9
2010-2012,Kern,63,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,Frontier,ALL,1278,38,PRB,1,21.1,8.1,34
2010-2012,Lake,70.2,Lucerne/Nice/Upper Lake,Rural,ALL,770,38,PRB,1,13.2,2.4,23.9
2010-2012,Los Angeles,78.2qq,Asuza/Charter Oak/Covina,Urban,WHITE,3160,38,PBHP,1,26.3,12.3,40.3
2010-2012,Merced,97.1,Merced Central and North/Merced Southeast,Urban,ASIAN,1778,38,PRB,1,34.2,19.1,49.3
2010-2012,Orange,116c,Anaheim West,Urban,WHITE,2239,38,ABR,,17,12,23.3
2010-2012,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,HISP,1382,38,ABR,,27.5,19.5,37.7
2010-2012,Modoc,100,Adin/Lookout/Newell,Frontier,WHITE,71,,ABR,2,,,
2010-2012,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,HISP,1382,38,PBHP,,,,
2010-2012,San Joaquin,163,Tracy,Urban,WHITE,3782,38,ABR,,10,7.1,13.7
2010-2012,San Joaquin,163,Tracy,Urban,WHITE,3782,38,PRB,,,,
2010-2012,San Joaquin,163,Tracy,Urban,WHITE,3782,38,PBHP,,,,
2010-2012,San Mateo,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,Urban,HISP,1653,38,ABR,,23,16.3,31.6
2010-2012,San Mateo,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,Urban,HISP,1653,38,PBHP,,0,,
2010-2012,Ventura,238,Meiners Oaks/Oak View/Ojai,Rural,ALL,2985,38,ABR,,12.7,9,17.4
2010-2012,Ventura,238,Meiners Oaks/Oak View/Ojai,Rural,ALL,2985,38,PRB,,,,
2010-2012,Ventura,238,Meiners Oaks/Oak View/Ojai,Rural,ALL,2985,38,PBHP,,0,,
2010-2012,Alameda,2i,Fremont South/Mission San Jose/Newark South/Warm Springs,Urban,HISP,1945,38,ABR,,19.5,13.8,26.8
2010-2012,Alameda,2i,Fremont South/Mission San Jose/Newark South/Warm Springs,Urban,HISP,1945,38,PBHP,,0,,
2010-2012,Alameda,2l,Fremont East/Niles/Union City Central,Urban,HISP,1696,38,ABR,,22.4,15.9,30.7
2010-2012,Alameda,2l,Fremont East/Niles/Union City Central,Urban,HISP,1696,38,PBHP,,0,,
2010-2012,Kern,63,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,Frontier,ALL,1278,38,ABR,,29.7,21,40.8
2010-2012,Kern,63,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,Frontier,ALL,1278,38,PBHP,,81.6,69.3,93.9
2010-2012,Lake,70.2,Lucerne/Nice/Upper Lake,Rural,ALL,770,38,ABR,,49.4,35,67.8
2010-2012,Lake,70.2,Lucerne/Nice/Upper Lake,Rural,ALL,770,38,PBHP,,71.1,56.6,85.5
2010-2012,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,BLACK,1782,38,ABR,,21.3,15.1,29.2
2010-2012,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,BLACK,1782,38,PRB,,,,
2010-2012,Los Angeles,78.2lll,Bixby Knolls/Long Beach Central,Urban,BLACK,1782,38,PBHP,,68.4,53.6,83.2
2010-2012,Los Angeles,78.2qq,Asuza/Charter Oak/Covina,Urban,WHITE,3160,38,ABR,,12,8.5,16.5
2010-2012,Los Angeles,78.2qq,Asuza/Charter Oak/Covina,Urban,WHITE,3160,38,PRB,,,,
2010-2012,Merced,97.1,Merced Central and North/Merced Southeast,Urban,ASIAN,1778,38,ABR,,21.4,15.1,29.4
2010-2012,Merced,97.1,Merced Central and North/Merced Southeast,Urban,ASIAN,1778,38,PBHP,,78.9,66,91.9
2010-2012,Orange,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Urban,HISP,2527,39,PRB,1,20.5,7.8,33.2
2010-2012,Orange,116t,Huntington Beach South,Urban,ALL,7128,39,PRB,1,12.8,2.3,23.3
2010-2012,Glenn,37,Artois/Elk Creek/Glenn/Grindstone Indian Rancheria/Willows,Frontier,ALL,1243,39,PRB,1,17.9,5.9,30
2010-2012,Amador,4,Ione/Jackson/Pine Grove/Sutter Creek,Rural,ALL,2038,39,PRB,1,15.4,4.1,26.7
2010-2012,Los Angeles,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,Urban,BLACK,1782,39,PRB,1,12.8,2.3,23.3
2010-2012,Mariposa,85,Bootjack/CatheyÆs Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa,Rural,ALL,1532,39,PRB,1,12.8,2.3,23.3
2010-2012,Mariposa,85,Bootjack/CatheyÆs Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa,Rural,ALL,1532,39,PBHP,1,25.6,11.9,39.3
2010-2012,Orange,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Urban,HISP,2527,39,ABR,,15.4,11,21.1
2010-2012,Orange,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Urban,HISP,2527,39,PBHP,,0,,
2010-2012,Orange,116t,Huntington Beach South,Urban,ALL,7128,39,ABR,,5.5,3.9,7.5
2010-2012,Orange,116t,Huntington Beach South,Urban,ALL,7128,39,PBHP,,0,,
2010-2012,Sacramento,139c,Antelope/Citrus Heights/Foothill Farms,Urban,BLACK,841,39,ABR,,46.4,33,63.4
2010-2012,Sacramento,139c,Antelope/Citrus Heights/Foothill Farms,Urban,BLACK,841,39,PRB,,,,
2010-2012,Sacramento,139c,Antelope/Citrus Heights/Foothill Farms,Urban,BLACK,841,39,PBHP,,82.1,70,94.1
2010-2012,Ventura,240a,Simi Valley East,Urban,HISP,2248,39,ABR,,17.3,12.3,23.6
2010-2012,Ventura,240a,Simi Valley East,Urban,HISP,2248,39,PRB,,,,
2010-2012,Ventura,240a,Simi Valley East,Urban,HISP,2248,39,PBHP,,0,,
2010-2012,Glenn,37,Artois/Elk Creek/Glenn/Grindstone Indian Rancheria/Willows,Frontier,ALL,1243,39,ABR,,31.4,22.3,42.9
2010-2012,Glenn,37,Artois/Elk Creek/Glenn/Grindstone Indian Rancheria/Willows,Frontier,ALL,1243,39,PBHP,,79.5,66.8,92.2
2010-2012,Amador,4,Ione/Jackson/Pine Grove/Sutter Creek,Rural,ALL,2038,39,ABR,,19.1,13.6,26.1
2010-2012,Amador,4,Ione/Jackson/Pine Grove/Sutter Creek,Rural,ALL,2038,39,PBHP,,0,,
2010-2012,Los Angeles,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,Urban,BLACK,1782,39,ABR,,21.9,15.6,29.9
2010-2012,Los Angeles,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,Urban,BLACK,1782,39,PBHP,,69.2,54.7,83.7
2010-2012,Mariposa,85,Bootjack/CatheyÆs Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa,Rural,ALL,1532,39,ABR,,25.5,18.1,34.9
2010-2012,Riverside,135d,Arlington/Corona East/Home Gardens/La Sierra/Riverside Southwest,Urban,WHITE,2620,40,PBHP,1,25,11.6,38.4
2010-2012,San Bernardino,151h,Fontana Central/Rialto Central,Urban,WHITE,1080,40,PRB,1,15,3.9,26.1
2010-2012,Alameda,1.2,Altamont/Livermore East/Midway/Mountain House/Scotts Corner,Rural,ALL,4127,40,ABR,,9.7,6.9,13.2
2010-2012,Alameda,1.2,Altamont/Livermore East/Midway/Mountain House/Scotts Corner,Rural,ALL,4127,40,PRB,,,,
2010-2012,Alameda,1.2,Altamont/Livermore East/Midway/Mountain House/Scotts Corner,Rural,ALL,4127,40,PBHP,,0,,
2010-2012,Riverside,135d,Arlington/Corona East/Home Gardens/La Sierra/Riverside Southwest,Urban,WHITE,2620,40,ABR,,15.3,10.9,20.8
2010-2012,Riverside,135d,Arlington/Corona East/Home Gardens/La Sierra/Riverside Southwest,Urban,WHITE,2620,40,PRB,,,,
2010-2012,San Bernardino,146,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,Rural,WHITE,1619,40,ABR,,24.7,17.6,33.6
2010-2012,San Bernardino,146,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,Rural,WHITE,1619,40,PRB,,,,
2010-2012,San Bernardino,146,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,Rural,WHITE,1619,40,PBHP,,47.5,32,63
2010-2012,San Bernardino,151h,Fontana Central/Rialto Central,Urban,WHITE,1080,40,ABR,,37,26.4,50.4
2010-2012,San Bernardino,151h,Fontana Central/Rialto Central,Urban,WHITE,1080,40,PBHP,,65,50.2,79.8
2010-2012,Solano,203.1,Benicia/Collinsville/Suisun City,Rural,ALL,3644,40,ABR,,11,7.9,15
2010-2012,Solano,203.1,Benicia/Collinsville/Suisun City,Rural,ALL,3644,40,PRB,,,,
2010-2012,Solano,203.1,Benicia/Collinsville/Suisun City,Rural,ALL,3644,40,PBHP,,0,,
2010-2012,San Bernardino,144.1,USMC Air-Ground Combat Training Center,Rural,ALL,378,41,PRB,1,17.1,5.6,28.6
2010-2012,San Diego,161d,Chollas Creek/City Heights/East San Diego/North Park/Oak Park/South Park,Urban,BLACK,1321,41,PRB,1,12.2,2.2,22.2
2010-2012,Stanislaus,211,Oakdale/Riverbank,Rural,WHITE,3098,41,PRB,1,14.6,3.8,25.5
2010-2012,Stanislaus,211,Oakdale/Riverbank,Rural,WHITE,3098,41,PBHP,1,31.7,17.5,46
2010-2012,Tehama,222,Corning/Los Molinos/Tehama/Vina,Rural,HISP,1087,41,PRB,1,29.3,15.3,43.2
2010-2012,Fresno,30,Bowles/Caruthers/Easton/Kingsburg/Lanare/Laton/Raisin City/Riverdale/Selma,Rural,WHITE,1876,41,PRB,1,12.2,2.2,22.2
2010-2012,Lake,70.1,Kelseyville/Lakeport,Rural,ALL,1499,41,PRB,1,24.4,11.2,37.5
2010-2012,San Bernardino,144.1,USMC Air-Ground Combat Training Center,Rural,ALL,378,41,ABR,,108.5,77.9,147.2
2010-2012,San Bernardino,144.1,USMC Air-Ground Combat Training Center,Rural,ALL,378,41,PBHP,,0,,
2010-2012,San Diego,161d,Chollas Creek/City Heights/East San Diego/North Park/Oak Park/South Park,Urban,BLACK,1321,41,ABR,,31,22.2,42.1
2010-2012,San Diego,161d,Chollas Creek/City Heights/East San Diego/North Park/Oak Park/South Park,Urban,BLACK,1321,41,PBHP,,61,46,75.9
2010-2012,Stanislaus,211,Oakdale/Riverbank,Rural,WHITE,3098,41,ABR,,13.2,9.5,17.9
2010-2012,Tehama,222,Corning/Los Molinos/Tehama/Vina,Rural,HISP,1087,41,ABR,,37.7,27.1,51.1
2010-2012,Tehama,222,Corning/Los Molinos/Tehama/Vina,Rural,HISP,1087,41,PBHP,,65.9,51.3,80.4
2010-2012,El Dorado,23.3,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,WHITE,3706,41,ABR,,11.1,8,15.1
2010-2012,El Dorado,23.3,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,WHITE,3706,41,PRB,,,,
2010-2012,El Dorado,23.3,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,WHITE,3706,41,PBHP,,0,,
2010-2012,Fresno,30,Bowles/Caruthers/Easton/Kingsburg/Lanare/Laton/Raisin City/Riverdale/Selma,Rural,WHITE,1876,41,ABR,,21.9,15.7,29.7
2010-2012,Fresno,30,Bowles/Caruthers/Easton/Kingsburg/Lanare/Laton/Raisin City/Riverdale/Selma,Rural,WHITE,1876,41,PBHP,,61,46,75.9
2010-2012,Lake,70.1,Kelseyville/Lakeport,Rural,ALL,1499,41,ABR,,27.4,19.7,37.2
2010-2012,Lake,70.1,Kelseyville/Lakeport,Rural,ALL,1499,41,PBHP,,39,24.1,54
2010-2012,San Diego,161o,Allied Gardens/Del Cerro/Grantville/Miramar/Tierrasanta,Urban,WHITE,3487,42,PRB,1,14.3,3.7,24.9
2010-2012,Kern,64,Inyokern/Ridgecrest,Rural,HISP,722,42,PRB,1,26.2,12.9,39.5
2010-2012,Los Angeles,78.2hh,Granada Hills/Mission Hills/Porter Ranch,Urban,HISP,2927,42,PRB,1,14.3,3.7,24.9
2010-2012,Los Angeles,78.2hh,Granada Hills/Mission Hills/Porter Ranch,Urban,HISP,2927,42,PBHP,1,26.2,12.9,39.5
2010-2012,Los Angeles,78.2kkkk,Santa Monica Central/Sawtelle/West Los Angeles,Urban,ALL,4464,42,PRB,1,11.9,2.1,21.7
2010-2012,Los Angeles,78.2xx,Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake,Urban,ALL,11717,42,PRB,1,11.9,2.1,21.7
2010-2012,Madera,79.1,Oakhurst/Yosemite Lakes,Rural,ALL,2274,42,PRB,1,19,7.2,30.9
2010-2012,Merced,94,Dos Palos/Gustine/Los Banos,Rural,WHITE,1706,42,PRB,1,11.9,2.1,21.7
2010-2012,Merced,96,Atwater/Snelling/Winton,Rural,WHITE,1836,42,PRB,1,23.8,10.9,36.7
2010-2012,San Diego,161o,Allied Gardens/Del Cerro/Grantville/Miramar/Tierrasanta,Urban,WHITE,3487,42,ABR,,12,8.6,16.2
2010-2012,San Diego,161o,Allied Gardens/Del Cerro/Grantville/Miramar/Tierrasanta,Urban,WHITE,3487,42,PBHP,,,,
2010-2012,Solano,204,Vallejo,Urban,WHITE,3222,42,ABR,,13,9.4,17.6
2010-2012,Solano,204,Vallejo,Urban,WHITE,3222,42,PRB,,,,
2010-2012,Solano,204,Vallejo,Urban,WHITE,3222,42,PBHP,,38.1,23.4,52.8
2010-2012,Inyo,53,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,Rural,ALL,1205,42,ABR,,34.9,25.2,47.2
2010-2012,Inyo,53,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,Rural,ALL,1205,42,PRB,,,,
2010-2012,Inyo,53,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,Rural,ALL,1205,42,PBHP,,0,,
2010-2012,Kern,64,Inyokern/Ridgecrest,Rural,HISP,722,42,ABR,,58.2,41.9,78.7
2010-2012,Kern,64,Inyokern/Ridgecrest,Rural,HISP,722,42,PBHP,,,,
2010-2012,Los Angeles,78.2hh,Granada Hills/Mission Hills/Porter Ranch,Urban,HISP,2927,42,ABR,,14.3,10.3,19.3
2010-2012,Los Angeles,78.2kkkk,Santa Monica Central/Sawtelle/West Los Angeles,Urban,ALL,4464,42,ABR,,9.4,6.8,12.7
2010-2012,Modoc,100,Adin/Lookout/Newell,Frontier,WHITE,71,,PRB,2,0,,
2010-2012,Los Angeles,78.2kkkk,Santa Monica Central/Sawtelle/West Los Angeles,Urban,ALL,4464,42,PBHP,,0,,
2010-2012,Los Angeles,78.2xx,Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake,Urban,ALL,11717,42,ABR,,3.6,2.6,4.9
2010-2012,Los Angeles,78.2xx,Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake,Urban,ALL,11717,42,PBHP,,,,
2010-2012,Madera,79.1,Oakhurst/Yosemite Lakes,Rural,ALL,2274,42,ABR,,18.5,13.3,25
2010-2012,Madera,79.1,Oakhurst/Yosemite Lakes,Rural,ALL,2274,42,PBHP,,0,,
2010-2012,Mendocino,91,Brooktrails/Pine Mountain/Willits,Rural,ALL,1239,42,ABR,,33.9,24.4,45.8
2010-2012,Mendocino,91,Brooktrails/Pine Mountain/Willits,Rural,ALL,1239,42,PRB,,,,
2010-2012,Mendocino,91,Brooktrails/Pine Mountain/Willits,Rural,ALL,1239,42,PBHP,,61.9,47.2,76.6
2010-2012,Merced,94,Dos Palos/Gustine/Los Banos,Rural,WHITE,1706,42,ABR,,24.6,17.7,33.3
2010-2012,Merced,94,Dos Palos/Gustine/Los Banos,Rural,WHITE,1706,42,PBHP,,,,
2010-2012,Merced,96,Atwater/Snelling/Winton,Rural,WHITE,1836,42,ABR,,22.9,16.5,31
2010-2012,Merced,96,Atwater/Snelling/Winton,Rural,WHITE,1836,42,PBHP,,54.8,39.7,69.8
2010-2012,Orange,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Urban,HISP,2270,43,PRB,1,11.6,2,21.2
2010-2012,Riverside,131c,Temecula South,Urban,WHITE,6059,43,PRB,1,11.6,2,21.2
2010-2012,San Diego,161b,Bay Park/Five Points/Hillcrest Northwest/Mission Hills/Mission Valley/Morena/Normal Heights/Old Town/Serra Mesa,Urban,HISP,1806,43,PRB,1,14,3.6,24.3
2010-2012,San Luis Obispo,172,San Luis Obispo,Rural,ALL,12413,43,PRB,1,23.3,10.6,35.9
2010-2012,Santa Barbara,177,Carpinteria/New Cuyama/Summerland/Toro Canyon,Rural,ALL,1846,43,PRB,1,11.6,2,21.2
2010-2012,El Dorado,24,South Lake Tahoe,Rural,HISP,1024,43,PRB,1,14,3.6,24.3
2010-2012,Fresno,35f,Fresno North Central,Urban,BLACK,1016,43,PRB,1,24.4,11.2,37.5
2010-2012,Glenn,36.1,Orland,Rural,HISP,742,43,PRB,1,16.3,5.2,27.3
2010-2012,Madera,80,Madera,Rural,WHITE,2145,43,PBHP,1,20.9,8.8,33.1
2010-2012,Orange,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Urban,HISP,2270,43,ABR,,18.9,13.7,25.5
2010-2012,Orange,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Urban,HISP,2270,43,PBHP,,0,,
2010-2012,Riverside,131c,Temecula South,Urban,WHITE,6059,43,ABR,,7.1,5.1,9.6
2010-2012,Riverside,131c,Temecula South,Urban,WHITE,6059,43,PBHP,,,,
2010-2012,Sacramento,139l,Vineyard,Urban,WHITE,3492,43,ABR,,12.3,8.9,16.6
2010-2012,Sacramento,139l,Vineyard,Urban,WHITE,3492,43,PRB,,,,
2010-2012,Sacramento,139l,Vineyard,Urban,WHITE,3492,43,PBHP,,,,
2010-2012,San Diego,161b,Bay Park/Five Points/Hillcrest Northwest/Mission Hills/Mission Valley/Morena/Normal Heights/Old Town/Serra Mesa,Urban,HISP,1806,43,ABR,,23.8,17.2,32.1
2010-2012,San Diego,161b,Bay Park/Five Points/Hillcrest Northwest/Mission Hills/Mission Valley/Morena/Normal Heights/Old Town/Serra Mesa,Urban,HISP,1806,43,PBHP,,,,
2010-2012,San Luis Obispo,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,Rural,WHITE,4281,43,ABR,,10,7.2,13.5
2010-2012,San Luis Obispo,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,Rural,WHITE,4281,43,PRB,,,,
2010-2012,San Luis Obispo,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,Rural,WHITE,4281,43,PBHP,,0,,
2010-2012,San Luis Obispo,172,San Luis Obispo,Rural,ALL,12413,43,ABR,,3.5,2.5,4.7
2010-2012,San Luis Obispo,172,San Luis Obispo,Rural,ALL,12413,43,PBHP,,58.1,43.4,72.9
2010-2012,San Luis Obispo,174,Baywood/Cambria/Cayucos/Morro Bay/Los Osos,Rural,ALL,2513,43,ABR,,17.1,12.4,23
2010-2012,San Luis Obispo,174,Baywood/Cambria/Cayucos/Morro Bay/Los Osos,Rural,ALL,2513,43,PRB,,,,
2010-2012,San Luis Obispo,174,Baywood/Cambria/Cayucos/Morro Bay/Los Osos,Rural,ALL,2513,43,PBHP,,,,
2010-2012,Santa Barbara,177,Carpinteria/New Cuyama/Summerland/Toro Canyon,Rural,ALL,1846,43,ABR,,23.3,16.9,31.4
2010-2012,Santa Barbara,177,Carpinteria/New Cuyama/Summerland/Toro Canyon,Rural,ALL,1846,43,PBHP,,0,,
2010-2012,Contra Costa,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Urban,HISP,1938,43,ABR,,22.2,16.1,29.9
2010-2012,Contra Costa,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Urban,HISP,1938,43,PRB,,,,
2010-2012,Contra Costa,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Urban,HISP,1938,43,PBHP,,0,,
2010-2012,Tehama,221,Gerber/Los Flores/Proberta/Red Bluff,Rural,HISP,1044,43,ABR,,41.2,29.8,55.5
2010-2012,Tehama,221,Gerber/Los Flores/Proberta/Red Bluff,Rural,HISP,1044,43,PRB,,37.2,22.8,51.7
2010-2012,Tehama,221,Gerber/Los Flores/Proberta/Red Bluff,Rural,HISP,1044,43,PBHP,,60.5,45.9,75.1
2010-2012,Tulare,233,Farmersville/Goshen/Visalia,Urban,ASIAN,944,43,ABR,,45.6,33,61.4
2010-2012,Tulare,233,Farmersville/Goshen/Visalia,Urban,ASIAN,944,43,PRB,,41.9,27.1,56.6
2010-2012,Tulare,233,Farmersville/Goshen/Visalia,Urban,ASIAN,944,43,PBHP,,65.1,50.9,79.4
2010-2012,El Dorado,24,South Lake Tahoe,Rural,HISP,1024,43,ABR,,42,30.4,56.6
2010-2012,El Dorado,24,South Lake Tahoe,Rural,HISP,1024,43,PBHP,,67.4,53.4,81.4
